C.Type,E.Type,C.Env,E.Env,C.Rep,E.Rep,Species,Individual,FrondArea
Derived,Original,2,5,1,B,Rn,1,9.8012
Derived,Original,3,5,2,A,Rn,2,9.8208
Derived,Original,3,5,2,B,Rn,4,9.8226
Derived,Original,9,5,2,A,Sp,2,9.838
Ancestral,Original,5,5,1,B,Sp,5,9.8677
Ancestral,Original,5,5,1,B,Sp,5,9.8677
Ancestral,Original,5,5,1,B,Sp,5,9.8677
Ancestral,Original,5,5,1,B,Sp,5,9.8677
Ancestral,Original,5,5,1,B,Sp,5,9.8677
Ancestral,Original,5,5,1,B,Sp,5,9.8677
Ancestral,Original,5,5,1,B,Sp,5,9.8677
Ancestral,Original,5,5,1,B,Sp,5,9.8677
Derived,Original,8,5,1,B,Sp,8,9.8679
Ancestral,Modified,5,6,1,B,Sp,7,9.8688
Ancestral,Modified,5,6,2,A,Sp,10,9.8732
Derived,Modified,1,1,1,A,Rn,4,9.8974
Ancestral,Modified,5,3,2,B,Sp,4,9.9023
Ancestral,Modified,5,9,2,B,Sp,1,9.9034
Ancestral,Modified,5,9,1,A,Sp,5,9.941
Derived,Original,2,5,2,B,Rn,1,9.9433
Derived,Modified,2,2,1,B,Rn,7,9.9676
Ancestral,Modified,5,7,1,A,Sp,6,9.9801
Ancestral,Modified,5,4,2,B,Sp,10,9.9841
Ancestral,Modified,5,2,2,B,Sp,4,9.9934
Ancestral,Modified,5,7,2,B,Sp,3,9.9934
Ancestral,Modified,5,6,2,B,Sp,6,9.9971
Ancestral,Modified,5,8,2,A,Sp,1,10.0243
Ancestral,Original,5,5,1,B,Sp,3,10.0358
Ancestral,Original,5,5,1,B,Sp,3,10.0358
Ancestral,Original,5,5,1,B,Sp,3,10.0358
Ancestral,Original,5,5,1,B,Sp,3,10.0358
Ancestral,Original,5,5,1,B,Sp,3,10.0358
Ancestral,Original,5,5,1,B,Sp,3,10.0358
Ancestral,Original,5,5,1,B,Sp,3,10.0358
Ancestral,Original,5,5,1,B,Sp,3,10.0358
Ancestral,Modified,5,9,2,A,Sp,8,10.0367
Derived,Original,7,5,1,A,Sp,3,10.0911
Ancestral,Modified,5,1,1,B,Sp,2,10.0987
Derived,Modified,2,2,2,A,Rn,6,10.101
Ancestral,Modified,5,6,2,A,Sp,9,10.1092
Derived,Original,8,5,1,A,Sp,6,10.1117
Derived,Modified,1,1,1,B,Rn,2,10.1289
Ancestral,Modified,5,6,2,B,Sp,7,10.1293
Derived,Original,9,5,2,B,Sp,6,10.1379
Derived,Modified,8,8,1,B,Sp,9,10.1387
Derived,Original,1,5,1,B,Rn,1,10.1771
Ancestral,Modified,5,7,2,A,Sp,10,10.1879
Derived,Original,1,5,2,A,Sp,2,10.199
Ancestral,Modified,5,4,2,B,Sp,1,10.2043
Ancestral,Modified,5,8,1,A,Sp,2,10.2101
Ancestral,Modified,5,3,2,A,Sp,3,10.2138
Derived,Modified,4,4,1,B,Sp,5,10.2493
Ancestral,Modified,5,7,1,A,Sp,1,10.2623
Ancestral,Modified,5,3,2,B,Sp,3,10.29773
Ancestral,Modified,5,4,2,B,Sp,8,10.304
Ancestral,Modified,5,7,2,A,Sp,8,10.3316
Ancestral,Modified,5,7,1,A,Sp,9,10.341
Ancestral,Modified,5,9,1,A,Sp,2,10.3834
Derived,Modified,2,2,2,B,Rn,4,10.4139
Derived,Modified,6,6,2,B,Sp,1,10.4351
Ancestral,Modified,5,8,1,B,Rn,4,10.4361
Ancestral,Modified,5,1,2,A,Sp,1,10.4512
Ancestral,Modified,5,7,2,B,Sp,10,10.4513
Ancestral,Modified,5,1,1,B,Sp,7,10.4588
Ancestral,Modified,5,7,2,B,Sp,4,10.4592
Ancestral,Modified,5,2,2,B,Sp,3,10.463
Derived,Modified,1,1,1,B,Rn,9,10.4632
Derived,Original,3,5,2,A,Rn,1,10.4693
Derived,Original,9,5,1,B,Sp,7,10.4743
Derived,Original,9,5,2,B,Sp,2,10.4918
Derived,Modified,6,6,2,B,Sp,2,10.6453
Derived,Original,3,5,2,A,Rn,3,10.6477
Derived,Modified,7,7,1,A,Sp,8,10.6937
Derived,Modified,7,7,2,A,Sp,8,10.6937
Ancestral,Original,5,5,2,B,Sp,6,10.7112
Ancestral,Original,5,5,2,B,Sp,6,10.7112
Ancestral,Original,5,5,2,B,Sp,6,10.7112
Ancestral,Original,5,5,2,B,Sp,6,10.7112
Ancestral,Original,5,5,2,B,Sp,6,10.7112
Ancestral,Original,5,5,2,B,Sp,6,10.7112
Ancestral,Original,5,5,2,B,Sp,6,10.7112
Ancestral,Original,5,5,2,B,Sp,6,10.7112
Derived,Original,2,5,1,B,Rn,7,10.7242
Derived,Modified,2,2,1,A,Rn,5,10.7592
Ancestral,Modified,5,9,1,B,Sp,1,10.7752
Derived,Modified,2,2,1,A,Rn,2,10.8001
Derived,Modified,9,9,2,B,Sp,3,10.8047
Derived,Modified,3,3,1,A,Rn,2,10.8382
Derived,Modified,2,2,2,B,Rn,5,10.8489
Ancestral,Modified,5,2,2,A,Sp,3,10.8823
Ancestral,Modified,5,6,2,B,Sp,2,10.8857
Derived,Modified,6,6,1,B,Sp,5,10.8981
Ancestral,Modified,5,7,2,A,Sp,5,10.903
Ancestral,Original,5,5,1,B,Sp,10,10.9124
Ancestral,Original,5,5,1,B,Sp,10,10.9124
Ancestral,Original,5,5,1,B,Sp,10,10.9124
Ancestral,Original,5,5,1,B,Sp,10,10.9124
Ancestral,Original,5,5,1,B,Sp,10,10.9124
Ancestral,Original,5,5,1,B,Sp,10,10.9124
Ancestral,Original,5,5,1,B,Sp,10,10.9124
Ancestral,Original,5,5,1,B,Sp,10,10.9124
Derived,Original,2,5,2,B,Rn,7,10.9358
Derived,Original,8,5,2,B,Sp,8,10.9493
Derived,Modified,4,4,2,A,Sp,2,10.9987
Derived,Modified,2,2,1,A,Rn,6,11.1442
Derived,Modified,2,2,2,A,Rn,9,11.1493
Derived,Original,2,5,1,B,Rn,2,11.1536
Derived,Modified,9,9,1,B,Sp,10,11.1564
Derived,Original,8,5,1,A,Sp,9,11.1868
Derived,Original,9,5,2,A,Sp,4,11.1966
Derived,Original,9,5,1,B,Sp,2,11.2262
Derived,Original,1,5,1,A,Rn,10,11.2441
Derived,Modified,1,1,2,A,Rn,3,11.2632
Ancestral,Modified,5,2,2,A,Sp,6,11.298
Ancestral,Modified,5,9,2,A,Sp,10,11.3185
Ancestral,Modified,5,3,2,A,Sp,9,11.3213
Ancestral,Modified,5,7,2,A,Sp,6,11.3229
Ancestral,Modified,5,7,2,B,Sp,6,11.3299
Ancestral,Modified,5,9,2,A,Sp,6,11.342
Derived,Original,1,5,1,B,Rn,6,11.3597
Ancestral,Modified,5,9,2,A,Sp,4,11.3783
Ancestral,Modified,5,8,2,B,Sp,4,11.3879
Derived,Modified,1,1,1,B,Rn,3,11.3913
Derived,Original,9,5,2,A,Sp,3,11.3963
Derived,Original,9,5,2,B,Sp,1,11.4005
Derived,Original,8,5,2,B,Sp,3,11.4065
Ancestral,Modified,5,6,2,A,Sp,4,11.4209
Ancestral,Modified,5,7,1,A,Sp,10,11.4512
Ancestral,Modified,5,1,1,A,Sp,1,11.4794
Ancestral,Modified,5,9,1,A,Sp,1,11.4826
Derived,Original,8,5,1,B,Sp,7,11.4869
Derived,Modified,9,9,2,A,Sp,10,11.5126
Ancestral,Original,5,5,1,A,Sp,5,11.5154
Ancestral,Original,5,5,1,A,Sp,5,11.5154
Ancestral,Original,5,5,1,A,Sp,5,11.5154
Ancestral,Original,5,5,1,A,Sp,5,11.5154
Ancestral,Original,5,5,1,A,Sp,5,11.5154
Ancestral,Original,5,5,1,A,Sp,5,11.5154
Ancestral,Original,5,5,1,A,Sp,5,11.5154
Ancestral,Original,5,5,1,A,Sp,5,11.5154
Derived,Modified,9,9,1,A,Sp,4,11.5386
Derived,Original,3,5,1,A,Sp,4,11.5392
Derived,Modified,4,4,2,A,Sp,5,11.541
Derived,Modified,1,1,1,A,Rn,9,11.555
Derived,Original,8,5,2,B,Sp,6,11.5551
Derived,Modified,2,2,1,B,Rn,10,11.5562
Ancestral,Modified,5,1,2,B,Rn,3,11.5834
Derived,Modified,4,4,2,B,Sp,8,11.5838
Derived,Modified,7,7,1,A,Sp,1,11.6233
Derived,Modified,7,7,2,A,Sp,1,11.6233
Derived,Original,2,5,1,A,Rn,8,11.625
Derived,Original,1,5,1,B,Rn,9,11.702
Ancestral,Modified,5,4,1,A,Rn,5,11.7084
Ancestral,Modified,5,8,2,B,Rn,3,11.7506
Derived,Original,8,5,1,B,Sp,6,11.7835
Derived,Original,9,5,1,B,Sp,8,11.786
Derived,Original,8,5,1,A,Sp,7,11.8284
Ancestral,Original,5,5,1,B,Sp,1,11.8338
Ancestral,Original,5,5,1,B,Sp,1,11.8338
Ancestral,Original,5,5,1,B,Sp,1,11.8338
Ancestral,Original,5,5,1,B,Sp,1,11.8338
Ancestral,Original,5,5,1,B,Sp,1,11.8338
Ancestral,Original,5,5,1,B,Sp,1,11.8338
Ancestral,Original,5,5,1,B,Sp,1,11.8338
Ancestral,Original,5,5,1,B,Sp,1,11.8338
Derived,Original,9,5,2,A,Sp,9,11.853
Derived,Modified,2,2,2,A,Rn,8,11.8622
Derived,Original,1,5,1,B,Rn,7,11.865
Derived,Modified,9,9,1,A,Sp,5,11.9237
Derived,Original,6,5,2,B,Sp,6,11.9375
Derived,Modified,9,9,2,A,Sp,3,11.9516
Ancestral,Modified,5,8,2,A,Rn,3,11.9587
Derived,Original,7,5,2,B,Sp,3,12.0034
Ancestral,Modified,5,4,2,A,Rn,8,12.0092
Derived,Original,2,5,1,B,Rn,10,12.0282
Derived,Original,4,5,1,A,Rn,9,12.0282
Ancestral,Modified,5,8,2,B,Sp,9,12.0881
Derived,Original,7,5,2,B,Sp,10,12.0933
Derived,Original,7,5,2,B,Sp,7,12.0936
Ancestral,Modified,5,7,2,A,Sp,4,12.0943
Derived,Original,1,5,1,A,Sp,5,12.1068
Derived,Original,1,5,1,B,Rn,5,12.1493
Derived,Original,4,5,2,A,Sp,1,12.1862
Derived,Modified,9,9,2,B,Sp,2,12.1887
Derived,Original,4,5,2,A,Sp,2,12.1893
Ancestral,Original,5,5,1,A,Sp,2,12.1987
Ancestral,Original,5,5,1,A,Sp,2,12.1987
Ancestral,Original,5,5,1,A,Sp,2,12.1987
Ancestral,Original,5,5,1,A,Sp,2,12.1987
Ancestral,Original,5,5,1,A,Sp,2,12.1987
Ancestral,Original,5,5,1,A,Sp,2,12.1987
Ancestral,Original,5,5,1,A,Sp,2,12.1987
Ancestral,Original,5,5,1,A,Sp,2,12.1987
Ancestral,Modified,5,7,2,B,Sp,8,12.2092
Derived,Original,7,5,2,A,Sp,2,12.2131
Derived,Modified,7,7,1,B,Sp,4,12.2719
Derived,Modified,7,7,2,B,Sp,4,12.2719
Ancestral,Modified,5,7,1,A,Sp,2,12.3066
Ancestral,Modified,5,8,2,A,Sp,9,12.3123
Ancestral,Modified,5,4,2,B,Sp,7,12.321
Ancestral,Modified,5,3,2,B,Sp,6,12.3409
Ancestral,Modified,5,6,2,B,Sp,1,12.3441
Derived,Original,9,5,2,B,Sp,4,12.3465
Derived,Original,3,5,2,A,Rn,4,12.3838
Ancestral,Modified,5,9,2,B,Sp,3,12.3844
Derived,Modified,9,9,1,B,Sp,3,12.3885
Derived,Original,1,5,1,B,Rn,2,12.4662
Derived,Original,8,5,1,B,Sp,4,12.4763
Ancestral,Modified,5,4,2,A,Sp,9,12.4984
Ancestral,Modified,5,8,1,B,Rn,7,12.5056
Ancestral,Modified,5,7,2,A,Sp,7,12.5423
Ancestral,Modified,5,8,2,A,Rn,7,12.5493
Derived,Original,2,5,2,A,Sp,4,12.562
Derived,Original,8,5,1,A,Sp,8,12.5662
Derived,Modified,7,7,1,B,Sp,10,12.5971
Derived,Modified,7,7,2,B,Sp,10,12.5971
Derived,Modified,3,3,2,B,Rn,10,12.6919
Ancestral,Modified,5,4,1,A,Sp,2,12.7113
Derived,Modified,3,3,2,B,Rn,4,12.7172
Derived,Original,2,5,1,A,Rn,5,12.7244
Derived,Original,2,5,1,A,Rn,4,12.7298
Derived,Original,8,5,1,B,Sp,3,12.7641
Derived,Modified,8,8,2,B,Rn,6,12.7827
Derived,Modified,7,7,1,B,Sp,7,12.8404
Derived,Modified,7,7,2,B,Sp,7,12.8404
Ancestral,Original,5,5,1,B,Sp,4,12.8546
Ancestral,Original,5,5,1,B,Sp,4,12.8546
Ancestral,Original,5,5,1,B,Sp,4,12.8546
Ancestral,Original,5,5,1,B,Sp,4,12.8546
Ancestral,Original,5,5,1,B,Sp,4,12.8546
Ancestral,Original,5,5,1,B,Sp,4,12.8546
Ancestral,Original,5,5,1,B,Sp,4,12.8546
Ancestral,Original,5,5,1,B,Sp,4,12.8546
Derived,Original,4,5,1,A,Rn,10,12.8655
Derived,Original,8,5,2,A,Sp,5,12.9064
Derived,Modified,4,4,2,B,Rn,8,12.9762
Derived,Modified,9,9,1,A,Sp,7,13.0417
Derived,Modified,4,4,2,A,Rn,2,13.0674
Ancestral,Modified,5,4,2,B,Rn,8,13.0892
Derived,Original,4,5,2,B,Rn,4,13.112
Derived,Modified,8,8,2,A,Sp,7,13.1148
Derived,Modified,4,4,2,B,Sp,4,13.1784
Ancestral,Modified,5,4,2,B,Rn,7,13.1822
Derived,Modified,2,2,1,B,Rn,8,13.2155
Ancestral,Modified,5,4,2,A,Rn,7,13.2256
Derived,Modified,2,2,2,B,Rn,8,13.251
Derived,Modified,8,8,1,A,Sp,5,13.277
Derived,Modified,3,3,2,A,Rn,4,13.3153
Ancestral,Modified,5,2,1,B,Sp,1,13.3352
Derived,Original,1,5,1,B,Rn,10,13.3357
Derived,Original,6,5,2,A,Sp,5,13.3619
Derived,Original,6,5,2,A,Sp,6,13.3619
Derived,Original,9,5,1,A,Sp,7,13.3637
Derived,Original,6,5,2,A,Sp,1,13.3916
Ancestral,Modified,5,8,1,B,Rn,8,13.4317
Derived,Modified,7,7,1,B,Sp,3,13.4864
Derived,Modified,7,7,2,B,Sp,3,13.4864
Derived,Modified,7,7,1,A,Sp,6,13.4957
Derived,Modified,7,7,2,A,Sp,6,13.4957
Derived,Original,4,5,1,B,Rn,3,13.4977
Derived,Original,9,5,2,A,Sp,6,13.5298
Derived,Original,4,5,2,B,Sp,1,13.538
Derived,Modified,1,1,2,B,Rn,1,13.5557
Derived,Original,2,5,2,A,Sp,1,13.5642
Derived,Modified,9,9,1,A,Sp,6,13.5908
Derived,Modified,3,3,2,A,Rn,7,13.5977
Derived,Modified,4,4,1,A,Rn,1,13.6412
Ancestral,Modified,5,8,2,A,Sp,6,13.6755
Derived,Original,1,5,2,B,Rn,1,13.6863
Derived,Original,8,5,1,A,Sp,5,13.7214
Derived,Original,4,5,1,A,Rn,3,13.7576
Derived,Modified,7,7,1,B,Sp,8,13.7702
Derived,Modified,8,8,1,A,Sp,10,13.7939
Ancestral,Modified,5,7,1,A,Rn,2,13.8097
Ancestral,Modified,5,7,2,B,Sp,7,13.8125
Derived,Modified,9,9,2,B,Sp,1,13.8138
Derived,Original,7,5,2,A,Sp,3,13.826
Derived,Modified,3,3,2,B,Rn,5,13.827
Derived,Original,9,5,1,B,Sp,6,13.8405
Ancestral,Modified,5,8,2,B,Sp,10,13.8563
Derived,Modified,2,2,2,B,Rn,9,13.8893
Derived,Modified,8,8,1,B,Sp,8,13.933
Derived,Original,2,5,2,B,Rn,3,13.9422
Derived,Modified,4,4,2,B,Rn,2,13.9547
Derived,Original,9,5,2,A,Sp,1,13.9626
Derived,Modified,9,9,2,A,Sp,4,13.9639
Ancestral,Modified,5,9,2,B,Sp,4,13.9677
Derived,Original,2,5,1,A,Rn,10,13.9807
Derived,Original,8,5,2,A,Sp,2,13.9818
Derived,Modified,3,3,1,A,Rn,4,13.9883
Derived,Modified,9,9,1,B,Sp,8,14.0137
Derived,Original,7,5,2,B,Sp,6,14.0922
Derived,Original,9,5,1,A,Sp,6,14.118
Derived,Modified,4,4,1,B,Rn,9,14.1682
Derived,Modified,3,3,2,B,Rn,8,14.1794
Derived,Modified,4,4,2,B,Rn,6,14.1999
Derived,Original,7,5,1,A,Sp,4,14.2302
Derived,Modified,3,3,2,B,Rn,3,14.2626
Derived,Original,4,5,1,A,Rn,8,14.2652
Derived,Modified,4,4,1,A,Rn,10,14.2937
Derived,Modified,4,4,1,A,Rn,9,14.3084
Ancestral,Modified,5,3,2,A,Sp,8,14.323
Ancestral,Modified,5,6,2,A,Sp,3,14.328
Ancestral,Modified,5,4,2,A,Rn,6,14.3334
Ancestral,Modified,5,7,2,A,Sp,9,14.343
Derived,Modified,2,2,1,B,Rn,2,14.3478
Ancestral,Modified,5,8,2,A,Sp,10,14.3489
Ancestral,Modified,5,1,1,B,Rn,9,14.3491
Derived,Original,2,5,2,B,Rn,9,14.393
Derived,Modified,9,9,1,B,Sp,6,14.3931
Ancestral,Modified,5,7,2,B,Sp,2,14.4009
Ancestral,Modified,5,8,2,A,Rn,8,14.4011
Ancestral,Modified,5,4,2,A,Rn,2,14.4131
Ancestral,Modified,5,7,1,A,Rn,7,14.4359
Derived,Modified,7,7,1,A,Rn,3,14.4415
Derived,Modified,8,8,1,B,Sp,7,14.5068
Derived,Modified,8,8,2,B,Sp,7,14.5071
Derived,Modified,7,7,1,B,Sp,9,14.5389
Derived,Modified,9,9,1,A,Sp,10,14.5438
Derived,Modified,1,1,2,A,Rn,5,14.6023
Ancestral,Modified,5,7,2,B,Rn,1,14.6155
Ancestral,Modified,5,2,1,B,Rn,3,14.6287
Derived,Original,2,5,2,B,Rn,6,14.6395
Derived,Original,2,5,1,A,Rn,7,14.6581
Derived,Modified,8,8,2,A,Sp,1,14.6711
Derived,Modified,2,2,1,A,Rn,3,14.7175
Derived,Original,8,5,2,B,Sp,2,14.7464
Derived,Modified,9,9,2,A,Sp,5,14.7499
Derived,Original,9,5,2,B,Sp,9,14.7571
Derived,Original,9,5,1,A,Sp,9,14.775
Derived,Modified,4,4,2,B,Rn,5,14.7825
Derived,Modified,3,3,2,A,Rn,8,14.786
Ancestral,Modified,5,7,2,A,Rn,1,14.7923
Ancestral,Modified,5,9,2,A,Sp,5,14.793
Derived,Original,9,5,2,B,Sp,8,14.8057
Derived,Original,8,5,1,A,Sp,3,14.8606
Ancestral,Original,5,5,2,B,Rn,7,14.8779
Ancestral,Original,5,5,2,B,Rn,7,14.8779
Ancestral,Original,5,5,2,B,Rn,7,14.8779
Ancestral,Original,5,5,2,B,Rn,7,14.8779
Ancestral,Original,5,5,2,B,Rn,7,14.8779
Ancestral,Original,5,5,2,B,Rn,7,14.8779
Ancestral,Original,5,5,2,B,Rn,7,14.8779
Ancestral,Original,5,5,2,B,Rn,7,14.8779
Derived,Modified,7,7,1,B,Sp,1,14.8906
Ancestral,Modified,5,9,2,A,Sp,9,14.8912
Derived,Modified,9,9,1,A,Sp,3,14.8949
Derived,Original,8,5,1,B,Rn,5,14.908
Ancestral,Modified,5,2,2,A,Rn,10,14.9154
Derived,Original,9,5,1,A,Sp,4,14.9281
Derived,Original,8,5,1,B,Sp,10,14.9543
Derived,Modified,3,3,2,A,Rn,9,14.9581
Derived,Original,7,5,2,B,Sp,9,15.0434
Ancestral,Modified,5,9,2,B,Sp,9,15.0445
Ancestral,Modified,5,8,1,A,Rn,5,15.0459
Derived,Original,4,5,1,B,Rn,7,15.0483
Derived,Modified,3,3,1,B,Rn,4,15.0529
Ancestral,Modified,5,9,2,A,Sp,2,15.0849
Ancestral,Modified,5,9,1,B,Rn,10,15.1073
Derived,Modified,3,3,2,A,Rn,10,15.1291
Ancestral,Modified,5,4,2,A,Rn,9,15.1671
Derived,Modified,3,3,1,B,Rn,9,15.2007
Derived,Modified,8,8,1,B,Sp,4,15.2126
Derived,Modified,7,7,1,A,Sp,5,15.2166
Derived,Modified,7,7,2,A,Sp,5,15.2166
Derived,Original,6,5,1,A,Rn,3,15.2203
Ancestral,Modified,5,7,1,B,Rn,2,15.2225
Derived,Modified,9,9,2,A,Sp,1,15.235
Ancestral,Modified,5,7,2,B,Rn,8,15.2393
Derived,Modified,7,7,1,A,Sp,4,15.2467
Derived,Modified,7,7,2,A,Sp,4,15.2467
Derived,Modified,2,2,2,A,Rn,3,15.2645
Derived,Original,8,5,1,B,Sp,1,15.2704
Derived,Modified,3,3,1,B,Rn,6,15.2842
Ancestral,Modified,5,1,2,B,Rn,8,15.2977
Ancestral,Modified,5,7,2,A,Sp,3,15.3044
Derived,Original,9,5,1,A,Sp,3,15.3131
Ancestral,Modified,5,4,1,A,Rn,7,15.3182
Ancestral,Modified,5,4,2,A,Sp,2,15.3487
Derived,Original,4,5,1,B,Rn,2,15.3659
Derived,Modified,9,9,1,B,Sp,1,15.3674
Derived,Original,4,5,2,A,Rn,5,15.3738
Ancestral,Modified,5,7,2,A,Rn,6,15.4003
Derived,Modified,8,8,2,B,Sp,10,15.4218
Ancestral,Modified,5,8,2,B,Sp,3,15.4434
Ancestral,Modified,5,2,2,A,Rn,4,15.4449
Derived,Modified,9,9,1,B,Sp,4,15.4679
Derived,Modified,8,8,1,B,Sp,3,15.4687
Ancestral,Modified,5,9,2,B,Sp,2,15.4843
Derived,Modified,9,9,2,A,Sp,2,15.5646
Ancestral,Modified,5,9,2,B,Sp,7,15.5833
Derived,Modified,1,1,2,B,Rn,5,15.5969
Derived,Original,2,5,2,B,Rn,10,15.6046
Derived,Modified,8,8,1,A,Sp,3,15.6078
Derived,Modified,8,8,2,A,Sp,6,15.6581
Derived,Original,1,5,1,B,Rn,4,15.6741
Derived,Original,9,5,2,B,Sp,10,15.6834
Derived,Modified,3,3,2,A,Rn,6,15.6844
Derived,Modified,4,4,2,B,Rn,10,15.6901
Derived,Modified,3,3,2,A,Rn,1,15.699
Ancestral,Modified,5,8,2,A,Rn,4,15.7322
Derived,Original,8,5,1,B,Sp,5,15.7398
Ancestral,Modified,5,9,2,A,Rn,1,15.776
Ancestral,Modified,5,4,2,B,Rn,2,15.8131
Ancestral,Modified,5,9,2,B,Rn,5,15.846
Ancestral,Modified,5,2,1,B,Rn,4,15.8556
Ancestral,Modified,5,4,2,A,Rn,1,15.8661
Ancestral,Modified,5,8,2,A,Sp,5,15.8798
Derived,Original,4,5,2,A,Rn,9,15.8816
Derived,Modified,2,2,1,A,Rn,7,15.9042
Derived,Modified,9,9,1,B,Sp,9,15.9119
Derived,Modified,9,9,1,B,Sp,2,15.921
Derived,Modified,7,7,1,A,Rn,1,15.9234
Ancestral,Modified,5,8,2,B,Sp,1,15.9265
Derived,Modified,9,9,2,A,Rn,4,15.9295
Derived,Modified,8,8,1,A,Rn,2,15.945
Derived,Modified,4,4,1,A,Rn,6,15.9627
Derived,Modified,7,7,2,B,Rn,10,15.9861
Derived,Modified,7,7,2,B,Rn,1,15.9914
Derived,Modified,2,2,2,B,Rn,7,16.0201
Ancestral,Modified,5,8,2,A,Sp,7,16.0231
Derived,Modified,7,7,1,B,Sp,5,16.0613
Derived,Modified,7,7,2,B,Sp,5,16.0613
Derived,Original,2,5,2,B,Rn,8,16.0639
Ancestral,Original,5,5,1,A,Sp,6,16.0707
Ancestral,Original,5,5,1,A,Sp,6,16.0707
Ancestral,Original,5,5,1,A,Sp,6,16.0707
Ancestral,Original,5,5,1,A,Sp,6,16.0707
Ancestral,Original,5,5,1,A,Sp,6,16.0707
Ancestral,Original,5,5,1,A,Sp,6,16.0707
Ancestral,Original,5,5,1,A,Sp,6,16.0707
Ancestral,Original,5,5,1,A,Sp,6,16.0707
Ancestral,Modified,5,8,1,B,Rn,9,16.0725
Derived,Modified,8,8,1,B,Rn,6,16.0751
Ancestral,Modified,5,9,2,B,Sp,8,16.0893
Ancestral,Modified,5,7,2,B,Sp,1,16.0932
Ancestral,Modified,5,7,2,B,Rn,3,16.1322
Derived,Modified,7,7,1,A,Rn,10,16.1371
Ancestral,Modified,5,6,2,A,Rn,1,16.2131
Derived,Modified,8,8,1,B,Sp,2,16.2363
Ancestral,Original,5,5,1,B,Rn,5,16.2401
Ancestral,Original,5,5,1,B,Rn,5,16.2401
Ancestral,Original,5,5,1,B,Rn,5,16.2401
Ancestral,Original,5,5,1,B,Rn,5,16.2401
Ancestral,Original,5,5,1,B,Rn,5,16.2401
Ancestral,Original,5,5,1,B,Rn,5,16.2401
Ancestral,Original,5,5,1,B,Rn,5,16.2401
Ancestral,Original,5,5,1,B,Rn,5,16.2401
Derived,Original,4,5,1,B,Rn,5,16.3286
Ancestral,Modified,5,9,2,B,Rn,2,16.3446
Derived,Modified,6,6,2,A,Rn,8,16.3812
Ancestral,Modified,5,1,1,B,Rn,2,16.4001
Derived,Modified,7,7,1,A,Rn,9,16.452
Derived,Modified,8,8,2,A,Rn,2,16.4952
Derived,Original,9,5,2,A,Sp,5,16.519
Derived,Original,8,5,2,B,Sp,1,16.5244
Derived,Modified,2,2,1,B,Rn,6,16.5363
Derived,Modified,4,4,2,A,Rn,6,16.5377
Derived,Modified,2,2,1,A,Rn,8,16.5479
Derived,Modified,4,4,1,A,Rn,7,16.5573
Derived,Modified,8,8,1,B,Sp,1,16.5608
Derived,Modified,7,7,2,B,Rn,9,16.571
Derived,Original,8,5,1,A,Rn,3,16.5842
Derived,Modified,4,4,2,A,Rn,1,16.6483
Derived,Modified,4,4,2,B,Rn,9,16.6571
Ancestral,Modified,5,4,1,A,Rn,2,16.6606
Ancestral,Modified,5,9,2,A,Rn,5,16.7179
Ancestral,Modified,5,8,2,A,Rn,2,16.7391
Derived,Original,6,5,2,B,Sp,7,16.7619
Ancestral,Modified,5,2,1,B,Rn,1,16.7742
Derived,Modified,8,8,1,B,Sp,5,16.7866
Ancestral,Modified,5,1,2,A,Rn,5,16.7936
Derived,Modified,3,3,1,B,Rn,5,16.8268
Ancestral,Modified,5,6,1,B,Rn,7,16.8482
Derived,Modified,8,8,2,A,Rn,7,16.9019
Derived,Original,9,5,1,B,Sp,4,16.9148
Ancestral,Modified,5,6,2,B,Rn,5,16.9307
Ancestral,Modified,5,9,1,A,Rn,5,16.9415
Ancestral,Modified,5,7,1,A,Rn,1,16.9418
Ancestral,Modified,5,8,2,A,Sp,8,16.9666
Derived,Original,4,5,2,A,Rn,8,16.9757
Ancestral,Modified,5,2,2,A,Rn,1,16.9812
Derived,Original,4,5,2,A,Rn,2,16.9919
Ancestral,Modified,5,4,2,B,Rn,10,17.0031
Ancestral,Modified,5,4,2,B,Rn,6,17.0133
Derived,Original,7,5,2,B,Sp,5,17.0323
Derived,Modified,4,4,1,A,Rn,5,17.1311
Ancestral,Modified,5,9,2,A,Rn,8,17.1327
Derived,Modified,3,3,1,B,Rn,3,17.1751
Derived,Modified,4,4,1,B,Rn,5,17.2024
Ancestral,Modified,5,4,2,A,Rn,10,17.2071
Derived,Modified,4,4,1,A,Rn,4,17.2148
Derived,Modified,7,7,2,A,Rn,2,17.2155
Derived,Original,9,5,1,B,Sp,3,17.2234
Derived,Modified,8,8,2,B,Rn,8,17.2316
Derived,Original,9,5,1,A,Sp,5,17.2679
Ancestral,Modified,5,7,2,B,Rn,10,17.3152
Derived,Original,8,5,2,B,Sp,5,17.3609
Derived,Modified,8,8,1,A,Sp,4,17.373
Ancestral,Modified,5,9,2,B,Sp,10,17.3765
Derived,Modified,8,8,1,A,Sp,1,17.391
Ancestral,Modified,5,8,2,A,Rn,6,17.392
Derived,Modified,8,8,2,B,Rn,3,17.4063
Derived,Original,1,5,2,B,Rn,4,17.4371
Ancestral,Original,5,5,2,B,Rn,8,17.445
Ancestral,Original,5,5,2,B,Rn,8,17.445
Ancestral,Original,5,5,2,B,Rn,8,17.445
Ancestral,Original,5,5,2,B,Rn,8,17.445
Ancestral,Original,5,5,2,B,Rn,8,17.445
